,Date,Open,High,Low,Close,Adj Close,Volume,Daily_return,Cum_return
222,1/17/2020,29313.31055,29373.61914,29289.910160000003,29348.09961,29348.09961,321820000,0.001722288174575081,0.13414252800012527
223,1/21/2020,29269.05078,29341.210939999997,29146.4707,29196.039060000003,29196.039060000003,320640000,-0.005181274154738986,0.1289612538453863
224,1/22/2020,29263.63086,29320.19922,29172.25977,29186.26953,29186.26953,283440000,-0.00033461833572438694,0.1286266355096619
225,1/23/2020,29111.01953,29190.4707,28966.98047,29160.089839999997,29160.089839999997,307060000,-0.0008969865084366088,0.1277296490012253
226,1/24/2020,29230.39063,29288.789060000003,28843.31055,28989.73047,28989.73047,380010000,-0.005842210052669656,0.12188743894855564
227,1/27/2020,28542.49023,28671.789060000003,28440.4707,28535.80078,28535.80078,337270000,-0.015658292872703525,0.10622914607585211
228,1/28/2020,28594.2793,28823.23047,28575.75,28722.84961,28722.84961,330140000,0.006554882809915654,0.11278402888576777
229,1/29/2020,28820.5293,28944.24023,28728.18945,28734.44922,28734.44922,302290000,0.0004038460722907877,0.11318787495805856
230,1/30/2020,28640.160160000003,28879.710939999997,28489.75977,28859.43945,28859.43945,326850000,0.004349839074451661,0.11753771403251022
231,1/31/2020,28813.039060000003,28813.039060000003,28169.5293,28256.0293,28256.0293,403890000,-0.020908588714809682,0.09662912531770054
232,2/3/2020,28319.65039,28630.39063,28319.65039,28399.81055,28399.81055,307910000,0.005088515745558064,0.1017176410632586
233,2/4/2020,28696.74023,28904.88086,28696.74023,28807.63086,28807.63086,332750000,0.014359965862518854,0.11607760692577745
234,2/5/2020,29048.73047,29308.89063,29000.84961,29290.84961,29290.84961,357540000,0.016773984377554608,0.13285159130333207
235,2/6/2020,29388.58008,29408.05078,29246.929689999997,29379.76953,29379.76953,263700000,0.0030357576234197963,0.13588734892675186
236,2/7/2020,29286.91992,29286.91992,29056.98047,29102.50977,29102.50977,252860000,-0.009437097854593035,0.12645025107215882
237,2/10/2020,28995.660160000003,29278.070310000003,28995.660160000003,29276.820310000003,29276.820310000003,250510000,0.005989536345064243,0.13243978741722306
238,2/11/2020,29390.710939999997,29415.39063,29210.4707,29276.339839999997,29276.339839999997,279540000,-1.6411276734234943e-05,0.13242337614048882
239,2/12/2020,29406.75,29568.570310000003,29406.75,29551.41992,29551.41992,309530000,0.009395986025007264,0.1418193621654961
240,2/13/2020,29436.0293,29535.40039,29345.929689999997,29423.31055,29423.31055,291150000,-0.004335134160957838,0.13748422800453824
241,2/14/2020,29440.4707,29463.039060000003,29283.179689999997,29398.08008,29398.08008,231000000,-0.0008574993611654827,0.13662672864337277
242,2/18/2020,29282.7793,29330.160160000003,29116.81055,29232.18945,29232.18945,256600000,-0.0056429069363905906,0.1309838217069822
243,2/19/2020,29312.69922,29409.089839999997,29274.38086,29348.0293,29348.0293,240640000,0.0039627497009122135,0.1349465714078944
244,2/20/2020,29296.25,29368.44922,28959.65039,29219.98047,29219.98047,287780000,-0.004363115107016734,0.13058345630087767
245,2/21/2020,29146.5293,29146.5293,28892.69922,28992.410160000003,28992.410160000003,311210000,-0.007788174609960495,0.12279528169091718
246,2/24/2020,28402.929689999997,28402.929689999997,27912.43945,27960.80078,27960.80078,452580000,-0.03558204972635506,0.08721323196456213
247,2/25/2020,28037.65039,28149.19922,26997.61914,27081.35938,27081.35938,513270000,-0.03145265426836605,0.05576057769619608
248,2/26/2020,27159.460939999997,27542.7793,26890.9707,26957.589839999997,26957.589839999997,472450000,-0.004570285348800123,0.05119029234739596
249,2/27/2020,26526.0,26775.31055,25752.82031,25766.64063,25766.64063,664980000,-0.04417862342548333,0.007011668921912628
250,2/28/2020,25270.83008,25494.24023,24681.00977,25409.35938,25409.35938,915990000,-0.013866039237727359,-0.0068543703158147305
251,3/2/2020,25590.50977,26706.16992,25391.96094,26703.32031,26703.32031,637199851,0.05092457903596298,0.044070208720148246
